,age,default,balance,housing,loan,duration,campaign,pdays,previous,y,date,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
2459,3,0,0,0,0,0.05196954650777888,0.0,0.0,0,0,333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2460,1,0,0,1,0,0.09500165508109898,0.0,0.2809633027522936,4,0,337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2461,1,0,1,1,0,0.11651770936775901,0.0,0.0,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2462,1,0,0,1,0,0.09599470374048329,0.02040816326530612,0.0,0,0,225,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2463,3,0,0,0,0,0.13836477987421383,0.0,0.0,0,0,197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2464,0,0,0,1,0,0.2654750082754055,0.0,0.0,0,1,218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2465,2,0,1,0,0,0.0738166170142337,0.0,0.0,0,0,199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2466,2,0,1,0,0,0.18404501820589209,0.02040816326530612,0.0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2467,1,0,0,1,0,0.04336312479311486,0.0,0.0,0,0,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2468,1,0,0,1,0,0.11817279046673287,0.0,0.0,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2469,4,0,0,1,1,0.08010592519033433,0.0,0.0,0,0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2470,2,0,0,1,0,0.13737173121482954,0.02040816326530612,0.0,0,0,331,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2471,0,0,0,0,0,0.14730221780867261,0.02040816326530612,0.04472477064220184,10,1,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2472,3,0,0,1,0,0.022178086726249588,0.0,0.0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2473,1,0,0,1,0,0.11684872558755378,0.04081632653061224,0.0,0,0,164,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2474,1,0,0,1,0,0.052962595167163194,0.02040816326530612,0.20642201834862386,3,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2475,4,0,0,1,0,0.08573320092684542,0.061224489795918366,0.0,0,0,231,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2476,2,0,0,0,0,0.04700430321085733,0.02040816326530612,0.0,0,0,197,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2477,3,0,0,0,0,0.2499172459450513,0.02040816326530612,0.0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2478,3,0,0,0,0,0.022509102946044357,0.02040816326530612,0.41743119266055045,4,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2479,1,0,0,1,1,0.042039059913935785,0.02040816326530612,0.0,0,0,142,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2480,1,0,0,0,1,0.26613704071499505,0.02040816326530612,0.0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2481,1,0,0,0,0,0.3902681231380338,0.0,0.0,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2482,4,0,0,0,0,0.039390930155577625,0.04081632653061224,0.0,0,0,119,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2483,2,0,0,1,0,0.1585567692816948,0.02040816326530612,0.0,0,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2484,1,0,0,0,0,0.07745779543197617,0.04081632653061224,0.0,0,0,242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2485,1,0,0,1,0,0.028467394902350215,0.0,0.0,0,0,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2486,3,0,0,0,0,0.15226746110559417,0.0,0.7844036697247706,6,1,176,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2487,1,0,0,0,0,0.12611717974180736,0.16326530612244897,0.0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2488,1,0,0,1,0,0.07811982787156571,0.02040816326530612,0.0,0,0,223,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2489,3,0,0,0,1,0.033101621979477,0.0,0.0,0,0,232,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2490,1,0,0,0,0,0.03475670307845084,0.02040816326530612,0.0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2491,4,0,0,0,0,0.19662363455809334,0.061224489795918366,0.0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2492,3,0,0,1,0,0.08937437934458789,0.14285714285714285,0.0,0,0,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2493,1,0,0,0,0,0.039390930155577625,0.02040816326530612,0.0,0,0,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2494,3,0,0,0,1,0.021847070506454815,0.0,0.0,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2495,2,0,0,1,0,0.08474015226746111,0.0,0.0,0,0,223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2496,3,0,0,1,0,0.06156901688182721,0.04081632653061224,0.0,0,0,337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2497,2,0,0,1,0,0.17113538563389605,0.02040816326530612,0.0,0,0,232,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2498,1,0,0,1,0,0.07414763323402847,0.0,0.0,0,0,232,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2499,2,0,1,0,0,0.1529294935451837,0.061224489795918366,0.0,0,1,318,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2500,2,0,0,0,0,0.023171135385633895,0.02040816326530612,0.0,0,0,308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2501,4,0,1,1,0,0.017543859649122806,0.02040816326530612,0.0,0,0,217,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2502,1,0,0,0,0,0.03806686527639854,0.04081632653061224,0.0,0,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2503,3,0,0,0,0,0.039721946375372394,0.02040816326530612,0.0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2504,1,0,0,1,1,0.020191989407480966,1.0,0.0,0,0,154,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2505,4,0,0,0,1,0.0407149950347567,0.10204081632653061,0.0,0,0,157,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2506,1,1,0,1,0,0.05561072492552135,0.04081632653061224,0.0,0,0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2507,2,0,0,1,0,0.05627275736511089,0.10204081632653061,0.0,0,0,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2508,2,0,0,0,0,0.012247600132406488,0.10204081632653061,0.0,0,0,154,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2509,2,0,0,1,0,0.07547169811320754,0.04081632653061224,0.0,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2510,3,1,0,0,1,0.05196954650777888,0.0,0.0,0,0,209,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2511,4,0,0,0,0,0.039721946375372394,0.0,0.0,0,0,260,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2512,3,0,0,0,1,0.23071830519695466,0.0,0.0,0,1,210,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2513,1,0,0,1,0,0.05230056272757365,0.02040816326530612,0.0,0,0,237,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2514,1,0,0,1,0,0.14134392585236677,0.02040816326530612,0.0,0,0,209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2515,1,0,0,1,0,0.06190003310162198,0.04081632653061224,0.0,0,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2516,1,0,0,1,0,0.08109897384971863,0.08163265306122448,0.0,0,0,143,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2517,3,0,0,1,0,0.06123800066203244,0.0,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2518,1,0,0,0,0,0.0539556438265475,0.061224489795918366,0.0,0,0,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2519,2,1,0,0,0,0.022840119165839126,0.061224489795918366,0.0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2520,2,0,1,1,0,0.05230056272757365,0.0,0.0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2521,3,0,0,1,0,0.07646474677259185,0.02040816326530612,0.0,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2522,4,0,0,0,0,0.013240648791790799,0.0,0.0,0,0,231,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2523,2,0,0,1,1,0.0407149950347567,0.02040816326530612,0.0,0,0,220,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2524,1,0,0,1,0,0.029460443561734526,0.04081632653061224,0.37844036697247707,7,0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2525,3,0,0,0,0,0.04601125455147302,0.0,0.0034403669724770644,3,0,336,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2526,2,0,0,1,0,0.025488248924197286,0.02040816326530612,0.0,0,0,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2527,2,0,0,1,1,0.024164184045018206,0.02040816326530612,0.0,0,0,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2528,1,0,0,1,0,0.036742800397219465,0.061224489795918366,0.0,0,0,223,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2529,3,0,1,0,0,0.04005296259516716,0.0,0.12844036697247707,3,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2530,1,0,0,0,0,0.016219794769943726,0.061224489795918366,0.0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2531,4,0,0,0,0,0.024164184045018206,0.02040816326530612,0.0,0,0,242,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2532,3,0,0,1,0,0.013571665011585568,0.0,0.0,0,0,332,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2533,4,0,0,0,0,0.023171135385633895,0.02040816326530612,0.0,0,0,143,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2534,1,0,0,0,0,0.05461767626613704,0.08163265306122448,0.0,0,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2535,1,0,1,0,0,0.08771929824561403,0.02040816326530612,0.0,0,0,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2536,4,0,0,0,0,0.015888778550148957,0.02040816326530612,0.26146788990825687,1,0,337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2537,1,0,1,1,0,0.08010592519033433,0.04081632653061224,0.0,0,0,163,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2538,2,0,0,1,0,0.07083747103608076,0.0,0.0,0,0,195,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2539,2,0,0,0,0,0.0539556438265475,0.0,0.10665137614678899,1,1,49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2540,1,0,1,1,0,0.10327706057596822,0.04081632653061224,0.11467889908256881,9,1,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2541,3,0,0,1,0,0.04568023833167825,0.0,0.0,0,0,231,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2542,1,0,0,1,0,0.023502151605428664,0.0,0.0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2543,2,0,0,0,1,0.066203243958954,0.0,0.0,0,0,333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2544,4,0,0,0,1,0.17808672624958624,0.0,0.0,0,0,175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2545,2,0,0,1,1,0.039059913935782856,0.02040816326530612,0.0,0,0,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2546,2,0,0,1,0,0.021847070506454815,0.0,0.0,0,0,216,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2547,4,0,0,1,0,0.08672624958622972,0.0,0.0,0,0,177,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2548,1,0,0,1,0,0.009930486593843098,0.16326530612244897,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2549,1,0,0,0,0,0.06587222773915923,0.061224489795918366,0.0,0,0,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2550,2,0,0,0,1,0.026812313803376366,0.04081632653061224,0.0,0,0,209,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2551,2,0,0,0,0,0.0023171135385633896,0.061224489795918366,0.0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2552,0,0,0,1,0,0.0029791459781529296,0.1836734693877551,0.0,0,0,195,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2553,1,0,0,1,0,0.18470705064548162,0.0,0.0,0,1,233,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2554,2,0,0,1,0,0.05991393578285336,0.04081632653061224,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2555,3,0,0,0,0,0.05097649784839457,0.0,0.06880733944954129,2,0,224,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2556,1,0,0,1,0,0.16914928831512743,0.0,0.4025229357798165,5,1,234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2557,2,0,0,1,0,0.018536908308507117,0.08163265306122448,0.0,0,0,233,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2558,4,0,0,0,0,0.05594174114531612,0.02040816326530612,0.0,0,0,252,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2559,2,0,0,1,0,0.11552466070837471,0.061224489795918366,0.0,0,0,230,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2560,2,0,0,1,0,0.04601125455147302,0.04081632653061224,0.4105504587155963,1,0,235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2561,1,0,0,1,0,0.004634227077126779,0.08163265306122448,0.0,0,0,256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2562,3,0,1,0,0,0.1529294935451837,0.0,0.0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2563,3,0,0,1,0,0.026812313803376366,0.0,0.1743119266055046,1,0,259,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2564,3,0,0,1,1,0.047666335650446874,0.0,0.0,0,0,161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2565,0,0,0,1,0,0.039390930155577625,0.0,0.0,0,0,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2566,1,0,0,0,0,0.038728897715988087,0.0,0.0,0,0,246,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2567,2,0,0,1,1,0.07977490897053956,0.04081632653061224,0.0,0,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2568,4,0,0,0,0,0.06984442237669646,0.0,0.0,0,1,87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2569,3,0,1,1,0,0.06156901688182721,0.10204081632653061,0.0,0,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2570,4,0,0,0,0,0.013240648791790799,0.0,0.0,0,0,233,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2571,1,0,1,0,0,0.05527970870572658,0.0,0.0,0,0,246,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2572,0,0,0,1,0,0.019198940748096655,0.22448979591836735,0.0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2573,2,0,0,1,1,0.05561072492552135,0.0,0.0,0,0,226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2574,1,0,0,1,0,0.024495200264812975,0.1836734693877551,0.0,0,0,223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2575,2,0,0,1,0,0.10427010923535253,0.08163265306122448,0.0,0,0,231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2576,1,0,0,0,1,0.03541873551804038,0.0,0.0,0,0,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2577,2,0,0,1,0,0.05097649784839457,0.0,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2578,2,0,0,0,0,0.025819265143992055,0.22448979591836735,0.0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2579,3,0,0,1,0,0.04104601125455147,0.10204081632653061,0.0,0,0,226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2580,2,0,0,1,0,0.03243958953988745,0.061224489795918366,0.0,0,0,238,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2581,1,0,0,1,0,0.039721946375372394,0.02040816326530612,0.0,0,0,199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2582,1,0,0,1,0,0.10923535253227408,0.02040816326530612,0.0,0,0,259,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2583,3,0,0,0,0,0.04303210857332009,0.08163265306122448,0.23509174311926606,2,1,338,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2584,1,0,0,0,0,0.07083747103608076,0.0,0.0,0,0,249,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2585,4,0,1,0,0,0.10228401191658391,0.0,0.0,0,0,206,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2586,1,0,0,1,1,0.0671962926183383,0.04081632653061224,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2587,2,0,0,1,0,0.08540218470705065,0.0,0.0,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2588,3,0,0,0,0,0.04303210857332009,0.02040816326530612,0.0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2589,2,0,0,1,1,0.0638861304203906,0.04081632653061224,0.0,0,0,204,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2590,4,0,0,1,0,0.06951340615690169,0.04081632653061224,0.0,0,0,234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2591,1,0,0,1,1,0.3843098311817279,0.12244897959183673,0.0,0,0,155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2592,1,0,0,1,0,0.0572658060244952,0.02040816326530612,0.0,0,0,239,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2593,3,0,0,1,0,0.04534922211188348,0.10204081632653061,0.0,0,0,223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2594,3,0,0,1,1,0.052962595167163194,0.10204081632653061,0.0,0,0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2595,1,0,0,0,0,0.04865938430983118,0.0,0.0,0,0,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2596,1,0,0,0,0,0.04667328699106256,0.02040816326530612,0.2993119266055046,4,0,331,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2597,1,0,0,1,0,0.03541873551804038,0.0,0.0,0,0,220,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2598,2,0,0,0,0,0.070506454816286,0.0,0.2545871559633027,1,0,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2599,3,0,0,1,0,0.08242303872889771,0.061224489795918366,0.0,0,0,239,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2600,2,0,0,0,0,0.023171135385633895,0.0,0.0,0,0,197,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2601,1,0,0,0,0,0.08573320092684542,0.02040816326530612,0.0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2602,0,1,0,1,0,0.07580271433300231,0.0,0.0,0,0,212,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2603,1,0,0,0,0,0.13174445547831845,0.02040816326530612,0.0,0,0,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2604,4,0,0,0,0,0.19232042370076133,0.0,0.0,0,0,93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2605,3,0,0,1,1,0.04667328699106256,0.0,0.0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2606,3,0,1,0,0,0.04601125455147302,0.08163265306122448,0.0,0,0,199,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2607,1,0,0,0,1,0.17212843429328037,0.0,0.0,0,0,177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2608,4,0,0,0,0,0.0880503144654088,0.0,0.0,0,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
